time_s,ax,ay,az,gx,gy,gz
6.60,2.142772,7.5201,5.461777,-0.8038313,1.269517,0.8061351
6.62,2.10702,7.354723,5.680483,-0.7595302,1.406979,0.8558977
6.64,1.977603,6.922215,6.320651,-0.7056497,1.370476,0.7712715
6.66,1.735681,6.708909,6.847908,-0.6583178,1.237846,0.6246603
6.68,1.430876,6.738088,6.895005,-0.5747112,1.115529,0.5183612
6.70,1.104831,6.698684,6.872446,-0.5301039,1.025823,0.4524653
6.72,0.9742417,6.777512,6.90546,-0.5252451,0.9919647,0.4265027
6.74,1.048741,6.727369,7.037594,-0.5185434,0.9982234,0.4224458
6.76,1.201252,6.445372,7.203957,-0.4894415,1.005099,0.4299172
6.78,1.247609,6.171688,7.269398,-0.4960366,1.039681,0.4257787
6.80,1.138286,6.106569,7.279922,-0.5048816,1.097962,0.4010489
6.82,0.9114401,6.071036,7.50959,-0.5400268,1.160574,0.3591281
6.84,0.769362,6.075274,7.708408,-0.570529,1.195649,0.3402947
6.86,0.6094187,5.962391,7.863616,-0.5838177,1.222517,0.3458467
6.88,0.4560747,5.737174,8.011183,-0.5636851,1.186914,0.3696067
6.90,0.3435796,5.582851,8.244381,-0.5177463,1.066501,0.411292
6.92,0.3601449,5.650218,8.420928,-0.4396736,0.8927342,0.481221
6.94,0.3493994,5.758965,8.670648,-0.3638434,0.7209114,0.5729402
6.96,0.2562723,5.747343,8.722011,-0.3033839,0.5860324,0.6411135
6.98,0.2725258,5.767238,8.905237,-0.2627357,0.4570179,0.6894188
7.00,0.309418,5.764111,9.087896,-0.2359096,0.3183976,0.700692
7.02,0.3393996,5.709951,9.122554,-0.2361309,0.1958006,0.6679223
7.04,0.6205692,5.782651,9.156915,-0.2589025,0.08982483,0.6294106
7.06,0.9078312,5.829069,9.174339,-0.3029833,0.02243666,0.6023874
7.08,1.044029,5.803032,9.022484,-0.3754684,0.06633826,0.5914453
7.10,1.053868,5.604622,8.824282,-0.5016485,0.2124774,0.5694115
7.12,0.9877918,5.308126,8.664051,-0.6567042,0.3930613,0.5183638
7.14,0.9998564,5.063471,8.63586,-0.7717677,0.5249303,0.4453321
7.16,1.085222,4.772024,8.708743,-0.8122492,0.5919841,0.3938296
7.18,1.022157,4.404561,8.760796,-0.8337597,0.6291949,0.368337
