time_s,ax,ay,az,gx,gy,gz
3.70,0.02310229,9.820435,0.6978482,-0.01775459,0.09322544,-0.03004764
3.72,0.00161677,9.823214,0.7393229,-0.01606638,0.08788861,-0.03094075
3.74,0.01362566,9.785949,0.7679242,-0.008007626,0.0759908,-0.02934662
3.76,0.01346232,9.786986,0.7683442,0.002638821,0.06880008,-0.02234688
3.78,0.02695294,9.804266,0.7951612,0.01199867,0.05258226,-0.01996914
3.80,0.07913934,9.795566,0.8050183,0.01948068,0.0300764,-0.02026402
3.82,0.09959798,9.856615,0.8098821,0.02677563,0.01523378,-0.01555361
3.84,0.04313079,9.852553,0.7722493,0.02974507,0.01666316,-0.01013546
3.86,0.07067116,9.849052,0.7823455,0.02602614,0.0186707,-0.005541675
3.88,0.07572896,9.826173,0.7893485,0.01344995,0.01949272,-0.01020855
3.90,0.1205078,9.77248,0.7997146,0.004848312,0.01258363,-0.01132678
3.92,0.1088396,9.7983,0.8376042,0.007998408,0.001250758,-0.01156077
3.94,0.08616235,9.822855,0.8631939,0.01431488,-0.01135829,-0.005908376
3.96,0.06382359,9.845897,0.8222829,0.01069012,-0.02037314,0.01112612
3.98,0.05292337,9.843293,0.7935663,-0.0004420262,-0.0261119,0.03098277
4.00,0.07093354,9.780224,0.7880669,-0.008594791,-0.0222872,0.03369544
4.02,0.1048383,9.729074,0.8183863,-0.004605781,-0.02293672,0.01980594
4.04,0.109684,9.726748,0.8421554,0.006813496,-0.02737037,-0.001545104
4.06,0.06574861,9.753989,0.8382158,0.01122686,-0.03561911,-0.01876712
4.08,0.04012675,9.839047,0.8058802,0.006283886,-0.04725682,-0.01726909
4.10,0.004483785,9.932068,0.7776859,-0.003606742,-0.04297917,0.00469603
4.12,0.005047214,9.90978,0.7472374,-0.01896687,-0.03213664,0.03498055
4.14,0.05364564,9.83749,0.7621058,-0.02721292,-0.01914844,0.04990653
4.16,0.07026099,9.74681,0.7792013,-0.02457633,-0.00893397,0.03523923
4.18,0.06405474,9.702422,0.800871,-0.02043085,-0.007696305,0.01009284
4.20,0.07182667,9.742676,0.7947497,-0.0101074,-0.01876428,-0.006845965
4.22,0.03633688,9.802141,0.7993378,0.007821742,-0.02328507,-0.008148927
4.24,0.02220422,9.913098,0.8150452,0.02202323,-0.02446315,0.01246871
4.26,0.02877442,9.943075,0.780672,0.009020057,-0.02346385,0.04507522
4.28,0.02526696,9.913363,0.708498,-0.02214627,-0.01700389,0.07053988
4.30,0.0367894,9.837925,0.6994883,-0.04705735,-0.006660078,0.06721257
4.32,0.06609558,9.723429,0.7159716,-0.04294287,0.0108158,0.04092843
4.34,0.08354316,9.674939,0.7578834,-0.01197827,0.01938065,0.005435809
4.36,0.05235352,9.708528,0.7826667,0.01296364,0.02170036,-0.0148306
4.38,-0.004454294,9.756421,0.7715111,0.01492096,0.0145231,-0.01052321
4.40,-0.01758052,9.857607,0.7963642,0.008884069,-0.00278039,0.003647879
4.42,-0.02503598,9.884106,0.8254012,0.00935151,-0.0150154,0.01528958
4.44,0.003234416,9.848864,0.8435668,0.01147238,-0.02895349,0.0123976
4.46,0.02519811,9.835011,0.8330467,0.0126637,-0.04327692,-0.004992369
4.48,0.02832467,9.794833,0.8218338,0.006505911,-0.0568175,-0.02281658
4.50,0.02128565,9.831176,0.7544654,0.00387111,-0.05665246,-0.02096735
4.52,-0.003221057,9.835775,0.6852072,0.0008837366,-0.02846123,-0.008788784
4.54,0.01242911,9.812939,0.6897605,0.005820662,0.008255947,0.001910955
4.56,0.07280806,9.771813,0.7163892,0.01178276,0.03637226,-0.008583918
4.58,0.08530188,9.748644,0.7500529,0.01319464,0.04785664,-0.02874381
4.60,0.07106004,9.753034,0.7866574,0.00530035,0.0465495,-0.05051303
4.62,0.0683642,9.77608,0.7976976,5.214786e-05,0.03636121,-0.05686924
4.64,0.05303357,9.824623,0.8269803,0.00389381,0.02973215,-0.05099841
4.66,0.05390288,9.854214,0.83704,0.008271593,0.01561136,-0.03468761
4.68,0.08175289,9.858518,0.8258222,0.01401934,-0.001153607,-0.0181323
4.70,0.09994299,9.844782,0.8209347,0.0137946,-0.01094282,-0.003910006
4.72,0.1134154,9.799282,0.8071412,0.01788072,-0.0146965,0.00130774
