time_s,ax,ay,az,gx,gy,gz
6.28,-1.314337,8.775795,1.911607,-0.07549433,0.4122666,0.1377473
6.30,-1.321603,8.994876,2.061307,-0.01120864,0.3666211,0.1601488
6.32,-1.52123,8.821771,1.912301,-0.05540563,0.3230186,0.2010442
6.34,-1.52865,8.815719,1.83029,-0.1139502,0.3079701,0.2544285
6.36,-1.330722,8.790165,1.892758,-0.1163488,0.3241343,0.3035764
6.38,-1.090411,8.777873,2.06333,-0.09256551,0.3215552,0.3544616
6.40,-1.058979,8.983298,1.922498,-0.08999202,0.3133574,0.4012183
6.42,-1.101086,9.332142,1.731265,-0.10591,0.3092276,0.4390585
6.44,-1.059704,9.945188,1.758804,-0.1074981,0.2945286,0.4605862
6.46,-0.7677879,10.11104,1.93955,-0.1087409,0.2321859,0.4701189
6.48,-0.5233333,10.13475,2.068761,-0.1322558,0.1219516,0.49417
6.50,-0.6364196,10.16469,1.944188,-0.1757421,0.03600378,0.5122513
6.52,-0.8199989,10.33956,1.731357,-0.1629776,0.0042645,0.499801
6.54,-0.7101225,10.67627,1.900778,-0.07445295,0.002588938,0.4744866
6.56,-0.5591504,10.85548,2.260566,-0.002089079,-0.0365436,0.45602
6.58,-0.5898603,10.65191,2.466708,-0.01390984,-0.2190474,0.4662161
6.60,-0.84766,10.37673,2.323067,-0.05776998,-0.4931844,0.4948727
6.62,-0.9980153,10.14123,1.992828,-0.02741433,-0.6905178,0.525757
6.64,-0.6876779,10.27722,1.788831,0.06874648,-0.6870238,0.5423496
6.66,-0.353737,10.25382,1.754677,0.1383673,-0.6100409,0.5653241
6.68,-0.2900479,10.45388,1.652871,0.1146575,-0.5574138,0.6132824
6.70,-0.4660018,10.4677,1.656364,0.01222044,-0.504096,0.5880743
6.72,-0.279496,10.4923,1.788528,-0.1088262,-0.484598,0.5000376
6.74,0.1715586,10.58299,1.618885,-0.1624041,-0.4598382,0.4616708
6.76,0.4427445,10.47624,1.166479,-0.1302519,-0.316093,0.5065883
6.78,0.6509793,10.60401,0.9147366,-0.03065777,-0.1542287,0.6008857
6.80,0.8107387,11.01822,1.269827,0.01961758,-0.06428697,0.6424643
6.82,0.7526253,11.30815,1.829859,-0.01077694,-0.0624914,0.5670675
6.84,0.9715006,11.32699,2.158572,-0.04902123,-0.04612334,0.4722432
6.86,1.291599,11.19593,2.192102,-0.07636774,0.05460193,0.4125704
6.88,1.409984,10.16365,1.844379,-0.1282689,0.1541825,0.3725723
6.90,1.687269,9.170905,1.586522,-0.1490103,0.1170144,0.3785925
